ip;sub_ip;vist_time;firtst_visit_time;yiwugouid;session_id_year;session_id;url_layer1;url_layer2;url_layer3;num_before_qm;url;param1_name;param1_value;param2_name;param2_value;agent;status;visit_url;action_name;referer;visit_referer;fileid;ts;host_name;server_name;num;ip_1;sub_ip_1
106.38.199.16;42.62.36.236;2014/10/12 13:46:19.000;0;-;-;-;hu;;;12B1C51;/hu/12B1C51.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";405;/hu/;;-;-;130;2014/10/13 01:52:31.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:46:19.000;0;-;-;-;hu;;;12B1C51;/hu/12B1C51.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:52:31.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:46:24.000;0;-;-;-;hu;;;0326711;/hu/0326711.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:52:32.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:46:29.000;0;-;-;-;tousu;;;Y20692;/tousu/Y20692.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:32.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:46:34.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=535552;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 01:52:32.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:46:39.000;0;-;-;-;tousu;;;0437162A;/tousu/0437162A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:33.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:46:44.000;0;-;-;-;product;detail;;924392750;/product/detail/924392750.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:33.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:46:49.000;0;-;-;-;tousu;;;0570843;/tousu/0570843.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:34.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:46:54.000;0;-;-;-;tousu;;;01A19731;/tousu/01A19731.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:34.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:46:59.000;0;-;-;-;product;detail;;925211739;/product/detail/925211739.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:34.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:47:04.000;0;-;-;-;product;detail;;924998615;/product/detail/924998615.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:35.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:47:09.000;0;-;-;-;product;detail;;923399005;/product/detail/923399005.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:35.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:47:14.000;0;-;-;-;hu;;;0440862;/hu/0440862.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";302;/hu/;;-;-;130;2014/10/13 01:52:36.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:47:19.000;0;-;-;-;hu;;;JJ4B1;/hu/JJ4B1.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:52:36.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:47:24.000;0;-;-;-;tousu;;;0210883B1;/tousu/0210883B1.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:37.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:47:29.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=507493;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 01:52:37.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:47:34.000;0;-;-;-;product;detail;;925131637;/product/detail/925131637.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";302;/product/detail/;;-;-;130;2014/10/13 01:52:38.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:47:39.000;0;-;-;-;tousu;;;0437526B;/tousu/0437526B.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:38.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:47:44.000;0;-;-;-;hu;;;0566193;/hu/0566193.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:52:38.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:47:49.000;0;-;-;-;tousu;;;01A1828A;/tousu/01A1828A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:39.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:47:54.000;0;-;-;-;hu;;;0322921B;/hu/0322921B.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:52:39.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:47:59.000;0;-;-;-;tousu;;;Y10272A;/tousu/Y10272A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:39.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:48:04.000;0;-;-;-;tousu;;;05607485;/tousu/05607485.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:40.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:48:09.000;0;-;-;-;;;;;/;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/;;-;-;130;2014/10/13 01:52:40.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:48:14.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=503808;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 01:52:41.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:48:19.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=544908;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 01:52:41.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:48:25.000;0;-;-;-;product;detail;;925182202;/product/detail/925182202.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:41.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:48:29.000;0;-;-;-;tousu;;;03A1074;/tousu/03A1074.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:42.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:48:34.000;0;-;-;-;tousu;;;Y20702A;/tousu/Y20702A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:42.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:48:39.000;0;-;-;-;product;detail;;923767469;/product/detail/923767469.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:43.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:48:44.000;0;-;-;-;product;detail;;923735881;/product/detail/923735881.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:43.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:48:49.000;0;-;-;-;hu;;;sczl440448;/hu/sczl440448.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:52:44.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:48:54.000;0;-;-;-;tousu;;;0324205B;/tousu/0324205B.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:44.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:48:59.000;0;-;-;-;product;detail;;91058247;/product/detail/91058247.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:44.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:49:04.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=506814;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 01:52:45.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:49:09.000;0;-;-;-;product;detail;;925175303;/product/detail/925175303.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:45.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:49:14.000;0;-;-;-;product;detail;;924589980;/product/detail/924589980.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:46.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:49:19.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=505556;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 01:52:46.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:49:24.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=560194;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 01:52:46.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:49:29.000;0;-;-;-;tousu;;;0321817B;/tousu/0321817B.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:47.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:49:34.000;0;-;-;-;hu;;;0566197;/hu/0566197.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:52:47.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:49:39.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=542020;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 01:52:48.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:49:44.000;0;-;-;-;product;detail;;923721292;/product/detail/923721292.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:48.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:49:50.000;0;-;-;-;tousu;;;0218751B;/tousu/0218751B.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:49.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:49:54.000;0;-;-;-;tousu;;;0443103;/tousu/0443103.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:49.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:49:59.000;0;-;-;-;tousu;;;01A4952B;/tousu/01A4952B.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:50.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:50:04.000;0;-;-;-;tousu;;;01A9305;/tousu/01A9305.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:50.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:50:09.000;0;-;-;-;hu;;;Y50519A;/hu/Y50519A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:52:51.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:50:14.000;0;-;-;-;tousu;;;0441001B;/tousu/0441001B.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:51.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:50:19.000;0;-;-;-;tousu;;;0565009;/tousu/0565009.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:52.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:50:24.000;0;-;-;-;product;detail;;924238029;/product/detail/924238029.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:52.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:50:29.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=508053;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 01:52:52.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:50:34.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=522198;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 01:52:53.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:50:39.000;0;-;-;-;product;detail;;924302569;/product/detail/924302569.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:53.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:50:44.000;0;-;-;-;product;detail;;923637252;/product/detail/923637252.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:54.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:50:49.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=535083;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 01:52:54.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:50:54.000;0;-;-;-;hu;;;JJ1C191;/hu/JJ1C191.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:52:54.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:50:59.000;0;-;-;-;hu;;;0439301A1;/hu/0439301A1.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:52:55.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:51:04.000;0;-;-;-;tousu;;;0431757;/tousu/0431757.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:55.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:51:09.000;0;-;-;-;product;detail;;925214310;/product/detail/925214310.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:56.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:51:14.000;0;-;-;-;shop_list;;;i_1_1007_4;/shop_list/i_1_1007_4.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/shop_list/;;-;-;130;2014/10/13 01:52:56.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:51:19.000;0;-;-;-;tousu;;;0435511;/tousu/0435511.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:52:57.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:51:24.000;0;-;-;-;product;detail;;924288081;/product/detail/924288081.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:57.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:51:29.000;0;-;-;-;hu;;;0210507A;/hu/0210507A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:52:58.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:51:34.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=564816;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 01:52:58.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:51:39.000;0;-;-;-;product;detail;;925179700;/product/detail/925179700.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:59.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:51:44.000;0;-;-;-;product;detail;;924324900;/product/detail/924324900.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:52:59.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:51:49.000;0;-;-;-;hu;;;01A2360;/hu/01A2360.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:52:59.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:51:54.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=512783;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 01:53:00.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:51:59.000;0;-;-;-;product;detail;;924270906;/product/detail/924270906.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:53:00.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:52:03.000;0;-;-;-;tousu;;;0451410;/tousu/0451410.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:53:01.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:52:09.000;0;-;-;-;hu;;;0437744A;/hu/0437744A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:53:01.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:52:14.000;0;-;-;-;product;detail;;923567577;/product/detail/923567577.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:53:02.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:52:19.000;0;-;-;-;tousu;;;Y40745B;/tousu/Y40745B.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 01:53:02.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:52:24.000;0;-;-;-;product;detail;;923737430;/product/detail/923737430.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:53:02.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:52:29.000;0;-;-;-;product;detail;;924121177;/product/detail/924121177.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:53:03.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 13:52:34.000;0;-;-;-;hu;;;0443140A1;/hu/0443140A1.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:53:03.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 14:39:37.000;0;-;-;-;hu;;;0325721;/hu/0325721.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 01:57:11.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 14:39:44.000;0;-;-;-;product;detail;;924166634;/product/detail/924166634.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:57:11.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 14:39:48.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=514461;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 01:57:12.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 14:39:56.000;0;-;-;-;product;detail;;924767195;/product/detail/924767195.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 01:57:12.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
